id,Tempo,BeatCount,HarmonicMean,HarmonicMedian,HarmonicMin,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,PercussiveMax,rms_average,rms_std,rms_max,dynamic_range,zero_crossing_rate_average,zero_crossing_rate_std,chroma_average,chroma_std,MFCC_average,MFCC_std,spectral_centroid_average,spectral_centroid_std,spectral_centroid_max,spectral_bandwidth_average,spectral_bandwidth_std,spectral_bandwidth_max,spectral_rolloff_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_average,spectral_contrast_std,spectral_contrast_max,spectral_flatness_average,spectral_flatness_std,spectral_flatness_max,onset_strength_average,onset_strength_std,onset_strength_max,low_energy_ratio,mid_energy_ratio,high_energy_ratio,class
blues.00053.au,101.33272058823529,49,0.033183426,0.021777365,-0.36829758,0.3338617,0.009607458,0.0031019333,-0.4520818,0.47212613,0.16492611,0.06921081,0.40305224,0.3834979,0.06840601284561099,0.02685220958123094,0.45611176,0.29592082,2.9922216,75.559616,2127.004720189853,433.3126154066517,4509.407569518342,1936.2980138720332,303.12714696894767,2960.525441493343,4171.277789883195,885.4132616458509,7816.552734375,14.16670887721906,5.166082013421521,53.17792062136066,7.061241e-07,1.7786992e-05,0.0008547858,1.035697,0.96413213,11.515647,0.27779055,0.27512515,0.44708428,blues
blues.00052.au,49.69200721153846,25,0.030512271,0.02202623,-0.30064586,0.28038126,0.0044214376,0.0008578575,-0.723938,0.58260125,0.096748196,0.058386613,0.40127087,0.39754406,0.03452843284754447,0.029612494477250017,0.4740368,0.30551338,0.1555485,93.931244,1350.1088449992005,674.0053284725567,3451.9118373706488,1594.0328235889751,447.0019553390209,2910.611447818507,2849.677448086319,1469.649505083785,6912.158203125,17.93567944250118,6.0348103921428,52.86970061712052,3.1214836e-07,1.039579e-06,1.8859226e-05,0.95370233,1.3335484,19.621206,0.54334074,0.18186131,0.27479792,blues
blues.00039.au,114.84375,55,0.05771466,0.038938515,-0.6164929,0.7677588,0.0014774711,0.00032890105,-0.12947117,0.16537885,0.0847167,0.053101715,0.45418352,0.44995973,0.01839608106148492,0.018908792043280633,0.3807265,0.31762677,-10.604664,101.6132,1060.698406697182,680.4858605311704,5461.370941008949,1613.3799195917497,580.2242783519876,3240.872319199735,2036.1151580313517,1811.5137321207778,8010.3515625,29.277682234354398,5.471156128563441,52.113664979285396,4.3448355e-07,8.749433e-06,0.00042688046,0.7682048,0.97976094,11.771348,0.67686194,0.19117604,0.13196202,blues
blues.00050.au,135.99917763157896,62,0.034627825,0.022699006,-0.5179011,0.50311124,0.009257124,0.0033302293,-0.3235074,0.31948552,0.17884313,0.07227616,0.38307726,0.35302967,0.04466810469837587,0.020015928418648684,0.48578972,0.29558522,5.6302524,74.085686,1875.51104772589,410.9699052608156,4060.461334228382,2045.3128654901052,281.36766467354835,3044.1006405410776,4021.878041817233,940.0057946216687,7708.88671875,14.211217417925168,5.281603891202241,44.26475739835377,2.991636e-07,3.608605e-06,0.00017410418,1.0261819,0.88777703,8.124549,0.3994965,0.24132685,0.35917667,blues
blues.00036.au,147.65625,74,0.12212507,0.094068766,-0.7461169,0.7228831,0.0034555867,0.0013355253,-0.19616707,0.21466492,0.19532081,0.07515497,0.4512085,0.42956161,0.019244247873163187,0.011439701724754352,0.32842717,0.3168938,-5.1953154,84.69256,1165.500990356658,496.6609798516034,4613.76866223292,1814.6703530704558,459.2647410117831,3142.344582559831,2298.046934643475,1607.1405267973134,7665.8203125,29.51900048192149,5.671037076147986,61.081516113454576,2.7869476e-07,9.2451e-06,0.0004509165,0.9312414,0.8729114,7.37376,0.64391166,0.20596334,0.15012501,blues
blues.00046.au,123.046875,61,0.02212239,0.016339967,-0.21571727,0.17148487,0.0036937713,0.0015128832,-0.32149062,0.275434,0.100885995,0.035899114,0.25473467,0.24560466,0.03138519310711524,0.01855300734138881,0.5275213,0.28947556,1.0431465,86.03779,1802.478135486968,587.1253208020173,4534.376798242672,2303.4367084704018,333.2871170898299,3291.5368660742197,4513.6434449435055,1270.087164243215,8225.68359375,11.545553610816894,3.8164504513652884,30.476215086493493,7.4390596e-07,1.8061392e-05,0.00086397363,0.93892556,0.9918968,9.643444,0.5609781,0.11948893,0.319533,blues
blues.00056.au,161.4990234375,79,0.045627564,0.034511764,-0.39726618,0.35915557,0.006503166,0.0016068073,-0.73615485,0.67918843,0.13554794,0.06235255,0.45109865,0.43801907,0.03936970556602862,0.023817551061070346,0.5173901,0.2836975,3.0309007,79.336174,1729.659979713295,600.648657905055,4313.399290779652,2000.7732896201555,369.4517778454095,3222.280545619521,3752.0378982593647,1292.1052421131706,7902.685546875,18.750954978696544,5.880090405600084,53.2609808703136,7.747282e-07,2.2031143e-05,0.0010481965,0.8924761,1.0477458,13.231249,0.4658222,0.20942771,0.3247501,blues
blues.00044.au,135.99917763157896,66,0.03221435,0.024283528,-0.2342294,0.2571688,0.0042046783,0.0021743937,-0.22155829,0.1894191,0.13503231,0.028403554,0.26025614,0.19582252,0.04908114003286929,0.017963764652096217,0.4765325,0.28649715,3.7788944,78.33165,2171.4256409076943,428.8365509963841,3715.3308393254824,2333.199929262608,246.23249389415545,3021.7966706109987,5027.029727103268,824.0217086681666,7278.22265625,11.259643045527167,2.790378154378668,27.80196785941154,3.5730952e-07,4.427212e-06,0.00021750107,1.0116477,0.80711913,6.8519363,0.4174005,0.1712977,0.4113018,blues
blues.00062.au,112.34714673913044,54,0.03840197,0.025387894,-0.3106726,0.3439809,0.004658197,0.0015630045,-0.26449278,0.26412416,0.10499995,0.033670057,0.1917958,0.17904603,0.06072360788863109,0.03337187804999064,0.3701109,0.30975035,-3.2954018,84.06228,2183.4019333423457,625.9339357439012,4064.0752973137096,2091.3029373938602,203.9201960861434,2916.328772310599,4602.950125330823,941.5919096891971,7299.755859375,19.295985078743676,4.730661588958911,46.485945944515585,1.107502e-06,3.421991e-05,0.001657622,1.0153925,0.8993908,8.107004,0.30522528,0.28881514,0.4059596,blues
blues.00061.au,132.51201923076923,66,0.034780983,0.025794461,-0.3110732,0.31625345,0.0053254906,0.0026469268,-0.28145844,0.25550383,0.1403483,0.031584173,0.2342478,0.17993785,0.08706077345562645,0.030844874047057953,0.49750116,0.2688334,2.9211667,80.084236,2448.037501620232,452.67154180851963,4182.1095359563915,2159.1162987904086,189.46455084660795,2939.7556673607105,4990.793274124593,682.4017777185404,7385.888671875,14.288659241158205,3.6816924079102034,36.800939658849174,8.780347e-07,2.6490432e-05,0.0012836609,1.0419008,0.7270573,7.0313864,0.29574612,0.20053023,0.5037236,blues
blues.00054.au,90.66611842105263,45,0.028862195,0.019887015,-0.34003124,0.31449944,0.01191513,0.004890577,-0.44447514,0.42705286,0.19797446,0.06878099,0.427848,0.37379372,0.053546855363012374,0.025170521379115265,0.52696747,0.2761109,6.9001746,72.74916,1969.4203863372475,505.47076775757483,4633.395373016467,1966.681502846871,289.64479654861316,2999.8434105521155,3974.7610085950223,977.0820188353086,7622.75390625,15.483575229805036,5.222582320786751,45.378579199119066,3.410068e-07,5.491218e-06,0.00025873008,1.0442995,0.7034385,5.673631,0.3422107,0.25528526,0.40250406,blues
blues.00057.au,92.28515625,45,0.03335778,0.0227863,-0.42294452,0.40207866,0.011043977,0.003208871,-0.62446123,0.48668775,0.17267574,0.06866863,0.3951751,0.3836007,0.04665276216889018,0.022701067530424928,0.50991213,0.28506303,4.971554,74.93146,1811.987815627324,520.0856890917423,4456.61062314475,1878.5237072834582,368.5632142492661,3085.1485768735424,3697.0826388182004,1150.7744033683791,7364.35546875,18.345987617187625,5.909932074254675,62.663275246085234,5.8444266e-07,1.5575388e-05,0.00075671996,1.0670947,1.0766313,13.165561,0.38296723,0.25412515,0.36290762,blues
blues.00051.au,99.38401442307692,50,0.038227793,0.025988782,-0.37690485,0.3245107,0.009838215,0.004018051,-0.25059617,0.27388865,0.19467397,0.049700607,0.358198,0.27693415,0.055005279328596286,0.0181698262029851,0.44472963,0.290329,6.3824797,73.514946,1922.7338180322324,394.7307027013056,4111.531832735415,1920.2700701978176,283.7947374314155,3119.872106967272,3880.2902171976793,873.2879738113403,7601.220703125,17.402948999231338,5.817234073847886,55.75882311543277,2.2909322e-07,2.4851254e-06,0.00011898264,1.0133382,0.77258366,7.1503854,0.3329169,0.2664874,0.40059572,blues
blues.00048.au,123.046875,59,0.023470279,0.015728613,-0.31738335,0.36668018,0.0056162146,0.0027709135,-0.22312213,0.22118111,0.122856796,0.034377825,0.23121502,0.17725737,0.05172760174980665,0.020851816165324343,0.4772361,0.28831518,3.0178592,80.099945,2054.8397871493926,425.97990772465505,4081.853960799296,2175.1471746690017,287.6195083321733,3142.3870897484376,4515.940553745928,952.2159120261222,7816.552734375,10.436154837299044,2.4150116413715783,24.530269073658793,3.3933264e-07,1.6999601e-06,8.044203e-05,0.94203305,0.63861436,5.7090044,0.37977183,0.235528,0.38470018,blues
blues.00064.au,78.30255681818181,36,0.028282212,0.019280262,-0.27750072,0.2727289,0.0056080786,0.0026101416,-0.18885933,0.15000369,0.11649499,0.027528366,0.17817777,0.14067756,0.07688352698424207,0.020380301255954435,0.39002714,0.2870407,-2.0484285,79.82513,2497.4202575360646,359.8136589533582,4287.113268937588,2261.8410193349223,193.0055624431861,2922.3427554093637,5077.346930985342,571.7446375990054,7364.35546875,18.1121543100156,5.013559986495056,48.30533962162187,1.0360313e-06,2.3424409e-05,0.0011256455,0.9594516,0.6398091,6.072514,0.24983545,0.26336595,0.4867986,blues
blues.00045.au,132.51201923076923,64,0.04132439,0.03364511,-0.22076644,0.23455842,0.0036711423,0.002208236,-0.09819138,0.08389166,0.14607254,0.03694938,0.2864352,0.22091135,0.025530916171210363,0.010665051333929901,0.5707666,0.274244,3.4674652,82.683174,1673.4456470136276,404.9784657096258,3089.5057201757163,2236.262275710341,278.7863814848669,2942.3549273422636,4352.9773426366555,1001.23665749688,6739.892578125,13.299775729649424,2.6343624091800137,28.229678246438738,1.5042836e-07,1.3317343e-07,5.070445e-06,0.97879666,0.72058433,5.073094,0.59919417,0.08931114,0.31149465,blues
blues.00071.au,73.828125,37,0.034634177,0.022294305,-0.32666564,0.35850278,0.004849673,0.0024489046,-0.1748131,0.16688399,0.11962597,0.023280775,0.18006046,0.13533518,0.0704001111755607,0.022021004760622166,0.36233136,0.28916392,-0.70333236,80.8176,2370.887002168,343.26824911200464,4096.624881406882,2264.843312402476,176.35843870031087,2952.729787903361,4989.311551271122,546.1197688978915,7321.2890625,18.95153218172016,4.929758651637655,49.91904483606916,6.456923e-07,1.0316057e-05,0.0004966782,0.9573983,0.5598834,5.2811556,0.27005568,0.28078467,0.44915965,blues
blues.00073.au,97.50884433962264,48,0.058720306,0.034166783,-0.6470619,0.6466209,0.011117592,0.0049408367,-0.7253523,0.4260663,0.2565214,0.0843463,0.47048533,0.4053111,0.0524207496495553,0.018580061420933148,0.40953884,0.29065925,5.569054,67.51938,2031.6833881862858,348.41625325021823,4137.474585350366,2129.2425494395166,207.56182697021094,3277.113708529373,4366.312848317895,731.5525195827092,7859.619140625,13.12277361237021,4.795149314095657,37.86070897464495,1.5591907e-06,5.512693e-05,0.0026209867,0.9138884,0.5900906,5.77954,0.3494228,0.26719472,0.38338244,blues
blues.00058.au,105.46875,53,0.03738702,0.023213485,-0.46142098,0.41939473,0.009453572,0.0026009406,-0.47879395,0.4998521,0.15864144,0.07644402,0.43392143,0.41414794,0.054282109495843,0.024853081258671098,0.42844343,0.29965156,2.2886052,74.80378,1980.802524574537,558.1468864587022,4057.8621190181357,1993.4558144658922,368.3118372175429,2893.7441675348523,4095.350453131362,1121.7462160949208,7321.2890625,15.838482526409404,5.442898866531625,43.52113635606105,1.2787829e-06,4.0835563e-05,0.0019608552,1.0126684,0.9872975,12.547999,0.3563609,0.25483462,0.38880447,blues
blues.00063.au,90.66611842105263,45,0.030317457,0.015272984,-0.37241003,0.33661172,0.0049341153,0.0015595725,-0.26754007,0.1965794,0.09480623,0.044816572,0.21258673,0.19872487,0.08189851151633798,0.03210020764039894,0.3959195,0.30810282,-4.9349647,82.147316,2755.323358824912,537.8246783867243,4429.491945008581,2422.7132023420954,237.4152395003352,3040.2892152194254,5612.95905594717,700.0474323629489,7708.88671875,17.272088990483535,5.16277714903922,42.43839229821503,1.8748092e-06,4.5662386e-05,0.0021903992,0.949243,0.7205543,7.5895185,0.24803181,0.25254312,0.49942505,blues
blues.00060.au,147.65625,73,0.03231123,0.021925835,-0.53455323,0.34312668,0.009471257,0.0036303531,-0.38611877,0.31588206,0.19293374,0.068793274,0.41798738,0.38055158,0.05019251800560712,0.021168545288661068,0.5073317,0.28128085,6.506878,73.48846,1897.5740188255509,380.87676129233165,3649.817795417316,1959.8644652393375,249.8853700549213,3163.059830730248,3865.4379182995726,845.805260894106,6804.4921875,15.305189275512337,5.335662119824909,40.888781971368054,1.592293e-06,5.5201665e-05,0.002598404,1.0224923,0.74057376,6.1523604,0.3638262,0.25165075,0.38452303,blues
blues.00068.au,161.4990234375,80,0.02910444,0.01713432,-0.3483617,0.42961195,0.0056954203,0.0020319521,-0.17838955,0.1986761,0.10146304,0.03625015,0.19992791,0.17325248,0.07110590982695282,0.024079474482500043,0.34663072,0.29944357,-2.7414415,81.12591,2473.279706782367,447.744593354577,4438.569726876188,2326.8018003851553,232.49588043816576,3048.8985791866567,5187.941321953888,735.9305013784489,7708.88671875,17.609978565743116,5.329325684090572,50.48331131824762,1.2409386e-06,2.852954e-05,0.0014016165,0.9886022,0.7175566,5.1701474,0.2577758,0.28466845,0.45755568,blues
blues.00069.au,79.50721153846153,39,0.042619325,0.026889645,-0.40906116,0.39050773,0.004215617,0.0018205589,-0.25104997,0.2111155,0.11548605,0.034658097,0.22646315,0.19660434,0.0654476251329273,0.027818611244943475,0.34699658,0.3016296,-6.2023554,82.343605,2319.1285383124155,474.9809599625829,3882.1085673043317,2201.329439902798,215.97539638593742,2886.8693021918984,4956.485691132685,724.5003656014251,6955.224609375,17.051658086007293,5.3447049377183795,44.096441057201055,9.049623e-07,2.5656565e-05,0.0012554304,0.9356885,0.5761443,7.1926575,0.27992317,0.30606505,0.41401175,blues
blues.00065.au,107.666015625,51,0.0341607,0.019987274,-0.31444684,0.24049497,0.0044656834,0.0017586388,-0.21299164,0.26202846,0.099458724,0.032186717,0.18327127,0.1549959,0.0770073910600348,0.028469698098003992,0.34661004,0.30823794,-5.35864,82.219604,2696.974296537842,545.1596559030269,4272.014563778378,2349.7740288744803,219.03409520020156,3039.126059745492,5487.871837305323,762.9370446186729,7902.685546875,14.393543939091686,4.342153172342716,44.494452863790805,1.6423164e-06,4.5236175e-05,0.002195344,0.947499,0.6136819,5.3636026,0.21644157,0.28764164,0.49591678,blues
blues.00059.au,107.666015625,53,0.036302626,0.023357637,-0.36044636,0.34980142,0.01032477,0.0028343396,-0.56705606,0.5149002,0.16505188,0.07675452,0.43580657,0.40988824,0.07341816511987626,0.035566091117254596,0.47272316,0.29175586,4.454564,70.21958,2194.2332631198237,522.096050981664,4094.8928946474352,2079.6828407846015,240.08989838383812,2885.5270335276005,4317.977119967682,903.9965912753942,7278.22265625,15.548371172370699,5.5591824874868925,51.72384579874964,2.9185472e-07,6.908296e-07,3.124093e-05,1.0345054,1.0319968,9.04653,0.33373642,0.20122556,0.465038,blues
blues.00066.au,82.03125,39,0.02605118,0.01632112,-0.30753222,0.31712246,0.0056133154,0.001985869,-0.24740694,0.25819293,0.10929926,0.030904625,0.20434225,0.18615057,0.0637205143078113,0.0345441181385886,0.42657793,0.30264807,-1.062497,81.05245,2258.567308122591,601.734122000552,4188.920860444436,2231.3825751512754,226.99367223707748,3099.0267349548362,4834.6161783324005,951.3984803010736,7622.75390625,19.379900059675677,4.999182349024576,55.4975484741094,7.762638e-07,1.7092032e-05,0.0008267262,1.0736647,0.9114864,8.840051,0.32132205,0.26740617,0.41127178,blues
blues.00074.au,109.95678191489361,55,0.0422749,0.025515482,-0.5044821,0.56880665,0.009428853,0.0037870212,-0.40719873,0.5665886,0.19367762,0.07464946,0.5004341,0.4920046,0.06490250990912606,0.025917445406112728,0.43318343,0.29354125,3.7683218,67.45023,2424.715454273395,542.0546892310948,5679.240798618709,2487.170604493717,270.2187422732313,3267.660508823125,5595.783345474094,1071.4642181922604,7945.751953125,12.209896701435841,5.052717947542484,39.84972955347945,4.6129136e-07,5.136945e-06,0.0002427119,0.994089,0.8698449,9.489454,0.32664576,0.26538384,0.4079704,blues
blues.00081.au,103.359375,49,0.053422477,0.036019035,-0.55411047,0.6795592,0.010972366,0.0049399654,-0.31130335,0.3232158,0.2456666,0.08144037,0.41548482,0.40807927,0.06552409609435421,0.016276398505337086,0.4111516,0.28220636,2.8252156,72.38853,2079.49397106052,328.17546188018855,3138.5488245092674,1933.6893948919005,223.89634991606164,2530.121544741879,4122.459844036289,710.7164481808028,6029.296875,15.985547896186251,5.71235556771754,50.679036525178695,2.5671122e-07,2.3705288e-06,0.00011370186,0.9657044,0.70479447,15.073998,0.2350039,0.37630147,0.3886946,blues
blues.00067.au,80.74951171875,39,0.030238228,0.018603057,-0.3950483,0.38764226,0.0064371466,0.0029513477,-0.19812828,0.1460782,0.12817182,0.028110476,0.20119116,0.15604708,0.05870817321635731,0.02391465769926987,0.38694432,0.30021444,-0.56648344,79.72323,2179.2415655996815,464.8964753370301,4121.403736194846,2150.1982627441666,245.9531417992143,2962.7061744686976,4645.718433491958,847.47800744726,7342.822265625,17.568274906207108,5.007048832036987,57.51125193463727,9.228781e-07,2.60438e-05,0.0012521109,0.9880813,0.5651223,4.417264,0.28668833,0.31580445,0.3975072,blues
blues.00072.au,103.359375,49,0.0332117,0.023157999,-0.23762168,0.22511442,0.0036265256,0.0017127481,-0.242613,0.2738178,0.103345715,0.023623671,0.16786703,0.13160944,0.06910406999226605,0.03208881041578673,0.39296168,0.28707895,-3.5862687,84.07583,2465.5421699452754,565.2463098567014,4382.604532723997,2472.579313991362,269.2159357271845,3136.4100134448468,5499.830831223279,786.3656992563881,7773.486328125,18.49376339110559,4.970955799103797,50.38517563961329,4.6718563e-07,1.5577857e-06,7.403569e-05,0.8496478,0.62705684,7.5514536,0.33325386,0.24051829,0.42622784,blues
blues.00075.au,117.45383522727273,58,0.027102856,0.015280032,-0.46634242,0.4776889,0.018173873,0.0031969368,-1.200983,1.0409315,0.1853224,0.102692015,0.50544345,0.4918408,0.05709189808101315,0.03309971587688277,0.534478,0.27628216,4.221048,74.846886,2149.9487590054678,709.3482360130686,6362.099496165949,2206.957347258279,337.570678995428,3233.098509708945,4529.197151109528,1457.150518729515,8613.28125,9.997382277808022,3.4501291847026945,40.4575548682061,4.4813657e-07,1.9337765e-06,8.996773e-05,1.126494,1.5524715,18.282354,0.3777294,0.22128037,0.40099022,blues
blues.00080.au,117.45383522727273,54,0.06869391,0.03773254,-0.8215728,0.7582647,0.0114192,0.004006196,-0.35649034,0.3543348,0.23798028,0.098223865,0.4681783,0.44302243,0.04841065019576566,0.020005085254770995,0.4276963,0.29617706,3.9236486,71.07083,1777.0013027342775,429.0106420024559,3962.5124735065683,1865.636902260938,256.23361157780045,3057.381276321742,3619.059847853471,953.4770651297822,7665.8203125,17.064010409594054,5.508495836776964,52.19082495367856,8.725284e-07,2.8906163e-05,0.0013998904,1.0166187,1.0144582,7.29537,0.3101404,0.37138277,0.31847683,blues
