id,Tempo,BeatCount,HarmonicMean,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,dynamic_range,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid_std,spectral_bandwidth_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_std_0,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_max_0,spectral_contrast_max_1,spectral_contrast_max_2,spectral_contrast_max_3,spectral_contrast_max_4,spectral_contrast_max_5,spectral_contrast_max_6,spectral_flatness_average,spectral_flatness_max,onset_strength_average,onset_strength_max,mid_energy_ratio,high_energy_ratio,mel_mean,mel_std,flux_mean,flux_std,class
blues.00014.au,151.99908088235293,71,0.029337572,0.49830735,0.0027835118,0.0004511777,-0.36431137,0.37631124,0.38548955,0.36754924,0.38485977,0.34878096,0.38950744,0.4096842,0.3468867,0.31874502,0.3625875,0.43952072,0.601912,0.505918,0.30285743,0.33081248,0.3559804,0.3235412,0.35281014,0.36401698,0.3314558,0.29513654,0.29096085,0.29238263,0.4009112,0.34079143,-341.10718,131.22128,13.289808,30.690268,30.80021,13.174017,11.576959,3.6084697,1.4092739,-5.670504,-2.7805016,12.098252,7.2957087,383.6772795404997,1674.6462180855876,1021.414328375823,5706.298828125,12.858978017156689,15.461324378740295,20.552760944001346,18.665485759208806,19.343469336254987,19.296581291831494,61.070208283442966,3.9390187612868446,4.861667976129659,5.805130662941394,5.919007357561101,5.412141817408909,5.651470801142162,3.238754645865497,34.74718918739659,38.37459139801706,41.51169158741755,41.44144240058431,35.98629797726427,38.11720070087108,75.23016264960579,3.4699625e-07,5.759545e-05,0.80703366,8.14231,0.22043814,0.17809641,1.2247584,14.954351,0.9985104,0.80703366,blues
blues.00024.au,103.359375,52,0.03513997,0.4271026,0.0042357864,0.0010112788,-0.28469473,0.2978944,0.44216812,0.3836211,0.32491624,0.26956907,0.2781432,0.2776055,0.18375786,0.1958104,0.3232446,0.513546,0.64644706,0.59957945,0.335071,0.3363455,0.30624822,0.27963457,0.29850674,0.3068539,0.1934241,0.20511413,0.22434035,0.32036802,0.36058402,0.3407089,-324.49878,166.39297,-7.7510953,39.378345,50.155323,5.2294245,9.023975,7.5010543,-1.0469126,0.10719629,-3.3068268,-1.1453629,2.0372486,398.31184967607936,1407.4071676981396,1111.0715056591137,5254.1015625,10.82108606529265,16.458838423633743,20.65250919764494,19.411814601868606,19.003823780206886,21.03718968006673,52.85838094894438,3.9165560236953394,5.907700576834205,5.610580576558189,5.333073565322075,4.680568538680741,5.1155182517005855,2.2452559212363687,35.4324497839396,34.63775757711878,39.852740322434485,38.300054802765004,35.44320330525799,36.89770889774736,62.671951392901406,2.5137356e-07,0.00014755885,1.0195847,8.761899,0.18359001,0.19506812,1.8211808,15.4943075,1.0726413,1.0195847,blues
blues.00025.au,172.265625,86,0.027574975,0.78269035,0.0037137922,0.0012377051,-0.2768894,0.4662921,0.4293635,0.35211426,0.3347838,0.27398548,0.31734917,0.34519225,0.24866112,0.2380192,0.3685187,0.53859705,0.75778764,0.5752659,0.29838642,0.27862906,0.28439713,0.24061115,0.27241895,0.30463392,0.20784542,0.191638,0.23331806,0.25299802,0.3264431,0.28493792,-289.94034,151.62538,6.3675003,33.9336,49.34903,8.6338415,3.0140781,6.690612,0.7241541,1.3254862,0.043268144,-1.7933539,-1.4987713,375.0262054730992,1424.83924564488,966.4380452235865,5038.76953125,10.301531823586144,12.634817582607965,19.779066523718214,19.281298789625236,18.96617991971535,20.319793705398503,55.07597077690921,3.7802555087510616,4.520687682637904,5.47521226901514,4.809372224545755,4.7806189499839435,4.954483741494512,1.9885900661090814,36.54714401268347,31.260898510649206,54.70427258773036,40.28220860744885,36.03551614236965,37.07360143743395,62.53592254637822,1.7270901e-07,3.1732612e-05,0.9615769,9.088642,0.18160275,0.20313348,1.9989697,27.414654,0.9963074,0.9615769,blues
blues.00026.au,84.72079918032787,39,0.032543737,0.8979998,0.003837244,0.0005962335,-0.33033466,0.5821026,0.4973151,0.44059074,0.35442704,0.25384206,0.32709187,0.41428038,0.27209285,0.29253462,0.3867647,0.44751495,0.5133516,0.50646746,0.39147964,0.31410027,0.2940761,0.21774425,0.28633687,0.34390038,0.21904019,0.24740873,0.27040827,0.30292305,0.35549125,0.36744845,-320.38748,130.38878,12.331502,30.531773,39.858963,9.665816,6.7563715,7.5777774,2.447913,1.5085573,-0.9674853,2.2267954,3.361832,398.1401208701959,1518.0712692444838,1037.073240604532,5706.298828125,11.63403173437949,14.68441466756848,19.606068826986768,20.107312552342886,20.380582704806702,20.104517420154092,55.5892582087873,4.337973061742737,5.461134389997601,6.501435786980506,5.5946033955587815,5.221360601963308,5.284314590294392,2.7902892041125793,39.01834701031187,37.40761683015193,44.42944095198384,40.950965332695496,34.736370678559084,35.490646182400894,66.69603247193199,8.231429e-07,0.0012148379,1.1852794,13.457735,0.20558986,0.20473722,2.2183921,53.054134,0.96779853,1.1852794,blues
blues.00027.au,93.96306818181819,39,0.04075166,0.46934465,0.0031768254,0.0011191654,-0.23332183,0.2697135,0.5313329,0.39191657,0.38652435,0.36912227,0.4339601,0.40146232,0.28341535,0.20774776,0.25692,0.30508777,0.39925003,0.5776189,0.35773462,0.2643617,0.29844096,0.288553,0.35352835,0.31279686,0.2778524,0.21352202,0.2202653,0.23161472,0.2765449,0.37784618,-281.5362,179.83014,-28.83575,37.866577,44.129093,-4.7712855,6.14518,1.9410224,-0.77449894,0.7165112,-10.038872,-6.7531133,-3.3811011,432.13547927397076,1451.4017615559517,810.9368570380643,5081.8359375,14.073087144667017,13.700431097705692,20.812282572278864,20.971921220230094,21.164809450778293,22.561631579617046,56.20675131308321,5.444189790097772,4.698351410034428,4.576359621375813,5.036458149270176,5.033490220565916,5.184357345173303,2.247498936920667,46.00173359420799,34.73221729186095,38.56281048233893,44.41943527079111,38.20895126745998,36.44315910172712,63.57118086397679,3.029211e-07,0.00026475842,0.77412647,7.235388,0.23379032,0.27097437,1.9681654,14.305895,0.92641896,0.77412647,blues
blues.00028.au,105.46875,51,0.041295398,0.7071006,0.0041869897,0.0010546951,-0.25524905,0.38767886,0.34963864,0.3345523,0.27133945,0.278517,0.34862417,0.2521974,0.2012191,0.3040215,0.5094836,0.6052376,0.59544253,0.4351536,0.30851132,0.32604143,0.27391824,0.27254996,0.342342,0.2501496,0.21516435,0.23910023,0.32152498,0.3459307,0.35216793,0.3070976,-298.5822,171.60208,-9.277253,24.35846,43.855534,11.986624,8.688475,4.134723,0.67948383,-3.1760283,-8.059079,-2.0298736,-2.6994984,318.9388125182619,1377.1497317278777,870.2447867114307,4586.572265625,11.503553676531487,14.773357056731443,19.6027424257633,19.16286256590113,19.171337248273247,20.725832209972843,53.36312991456568,4.680568634130103,5.227853857904952,5.073867532213884,5.318379680789561,4.602585409100163,4.739022912356814,2.595761717963967,45.0752825822356,34.974407914363965,36.55136341064208,39.563076850010546,34.92933754177588,34.50109763793613,64.1353065280641,2.8292848e-07,0.0001669404,0.93845004,8.404557,0.23149289,0.18614444,2.4703815,21.697273,1.0303531,0.93845004,blues
blues.00033.au,107.666015625,53,0.075123146,0.53756803,0.002752165,0.0008977151,-0.21556331,0.29668832,0.41363317,0.3268969,0.29023048,0.29779807,0.4002425,0.5212403,0.43822426,0.41056287,0.37181067,0.38750273,0.37935656,0.37532133,0.33917522,0.27713495,0.28331614,0.25536212,0.2779082,0.3811286,0.29068843,0.3144989,0.2689109,0.3386302,0.3206413,0.29775003,-280.6236,152.70634,13.756191,57.976593,-0.25818938,10.9122305,23.786642,-16.791246,10.053282,-3.2378,-15.097271,-0.49670985,-20.490015,804.4617618831356,1977.11100832118,2270.379572058694,8010.3515625,29.999669089138617,14.859117429613995,21.65797003636359,22.034295483326243,19.83284114952904,20.691329538005284,64.1458434252394,5.242238179068004,4.509381492470784,4.985964146061228,5.111223163262477,3.566901467461386,3.4292396385936326,5.197644755043155,57.07750894231404,32.097477041813846,43.76377556459615,46.30713067274877,36.35595453075052,32.393862442659206,77.18401790932892,7.070445e-07,0.0013619403,0.8391989,8.525512,0.16996272,0.1732006,3.916269,28.77196,0.8927741,0.8391989,blues
blues.00030.au,147.65625,74,0.09316218,0.56999767,0.003217562,0.0011933327,-0.35421896,0.38866004,0.31299502,0.2790766,0.33625212,0.40011826,0.4749236,0.5586243,0.5137748,0.5049064,0.3698995,0.30386782,0.29091758,0.26281458,0.33436432,0.24983221,0.28665376,0.30555454,0.28356573,0.35474256,0.27879485,0.3390604,0.26917398,0.26794064,0.31056046,0.26158267,-253.4853,165.94817,5.9018254,51.21005,1.6082726,10.311808,18.65638,-18.497347,13.876752,-1.4108373,-15.695664,4.738166,-12.103866,710.6339231726034,1922.635481080258,2055.917630321998,7816.552734375,29.393291331570648,16.315654400049002,20.67638096283169,21.33138049393083,19.8814298333443,20.144138306046397,65.65028873112317,5.119542638374817,4.449315742634487,4.596810707672113,4.863305351811134,3.628062380201484,3.202252278055731,4.743088637415811,67.7532295994489,35.911125215054824,36.44220210281273,45.4488366056049,34.4836943999457,33.745674496960916,78.84995533489611,9.9837216e-08,3.60409e-05,0.72947246,6.7350683,0.20207971,0.16911443,6.2927403,47.67289,0.9027768,0.72947246,blues
blues.00031.au,156.60511363636363,76,0.093116865,0.55668455,0.0023487413,0.0009181617,-0.1294121,0.34764192,0.2740092,0.33856478,0.4613016,0.4368938,0.29928756,0.24585903,0.2888679,0.35851988,0.37495285,0.47453094,0.39470464,0.3353871,0.24129324,0.28502342,0.38860708,0.38420194,0.25929576,0.23567449,0.2834679,0.37420067,0.29776233,0.36507082,0.29021767,0.27677518,-269.08502,161.98166,-1.5353929,50.572937,3.4489717,12.463863,20.730043,-18.089594,9.559487,-5.83556,-17.577744,-2.5201907,-20.63469,594.9746185341601,1862.9565551183766,1868.4050060963286,8096.484375,29.361042432585133,17.19979469891833,23.81946715353523,22.383721535841104,21.479739507866327,21.19703668661464,65.84881244890747,5.294724619981468,5.296229818949259,5.001712899902818,5.295631323724912,4.536615789413028,3.672376510254746,4.850221124966767,64.78938479767004,38.67983675826962,41.63970835799399,43.01260624375695,39.55203398040764,37.70078462281003,77.92399285228745,8.361969e-08,3.7670138e-06,0.8611608,8.231979,0.18787847,0.165543,5.1319704,40.250786,0.89264196,0.8611608,blues
blues.00034.au,184.5703125,93,0.07536989,0.5133251,0.0030081028,0.0009573272,-0.23867585,0.32888374,0.3517965,0.4051378,0.5151447,0.48907295,0.37941116,0.3596142,0.31540418,0.30969828,0.32505974,0.38243157,0.2746029,0.2607089,0.32207757,0.28536174,0.3763737,0.36417434,0.2954967,0.3434579,0.27930808,0.31730753,0.2974412,0.35344625,0.23465946,0.2161036,-264.69522,154.60986,-4.0989184,47.85031,-3.6609318,11.371875,26.325989,-14.586931,13.103877,-4.229725,-16.759293,5.241891,-14.052737,569.0511592186721,2054.464147298321,1912.0588686539004,8096.484375,28.990602522090416,17.224638987804703,21.919643998982156,21.35971756229996,20.102640333541537,20.584078365637772,67.58892148602271,5.455623721153554,5.3395095633012755,5.471919468972449,5.432715135854986,4.2460550245771795,3.464225346746838,4.533374609347275,86.78391933132673,42.57187646509186,47.05441240423798,39.98360369215803,36.195547857457115,33.002270771964774,78.95788221849176,2.7400029e-07,0.0002250741,1.0018625,11.938407,0.22028992,0.19552943,4.214313,30.82439,0.97411287,1.0018625,blues
blues.00029.au,132.51201923076923,64,0.07218341,0.6456279,0.003655205,0.00079751125,-0.2014652,0.37644583,0.38385698,0.41184092,0.51001066,0.51610386,0.41806406,0.37634233,0.32103577,0.32151997,0.33246773,0.38653192,0.30096376,0.3023498,0.31996992,0.29792973,0.3852199,0.3898733,0.29887176,0.3314414,0.27303445,0.30827773,0.2926856,0.35684246,0.2516429,0.23764716,-279.20163,145.9219,-0.20114167,45.619663,-1.7069395,13.065035,23.130789,-14.815599,12.092262,-3.7808142,-12.575459,4.188757,-17.059233,854.6040146514082,2101.0877595739857,2075.9422852004604,8247.216796875,28.46955269195251,17.117480577626246,22.108128537547746,20.602862007237622,19.985469243790888,19.61045142753788,68.46330593031641,5.222303890609126,6.0296143503806245,5.976762047121736,5.262322576625799,4.119650354006289,3.3362316464758024,5.321521259604648,53.99556154763241,38.76001222954696,51.82948102794438,39.76674490722625,35.72899501621856,36.53101427234152,82.66857592849577,5.743243e-07,0.0005120857,1.0130681,16.538204,0.21328756,0.21486735,3.9765756,36.45889,1.0139308,1.0130681,blues
blues.00032.au,139.6748310810811,67,0.067076884,0.47808346,0.001814183,0.00039580587,-0.26202592,0.3454508,0.44255704,0.3934337,0.36514077,0.34532097,0.38349074,0.4557769,0.47216916,0.5479437,0.46915293,0.43338808,0.4212133,0.41048568,0.35412315,0.28239137,0.29624942,0.29303727,0.28009522,0.33895624,0.29292718,0.3571882,0.30226842,0.3075931,0.29673776,0.2828168,-325.12122,146.79314,10.289573,40.1825,5.142901,14.716611,24.423332,-9.211265,8.988057,2.9046144,-6.301327,3.2622588,-10.595476,862.3912456539639,1785.7158380653793,2065.206203877123,7902.685546875,29.141348622374824,18.604421349638784,19.465783346414533,20.59859604200445,21.34174867929723,20.028477931561852,65.13255460420882,5.740142242822062,5.218007680359849,5.310122219784943,5.160009983646885,4.506981867067284,3.656320468997749,5.900558200373452,61.53400724992546,42.584546991360156,39.341704745764886,38.46431554693179,39.310663254424846,33.27932348485041,80.27756568194005,1.0535143e-06,0.0008595737,0.92050004,9.371504,0.1913128,0.16326287,2.7769346,24.946892,0.8001897,0.92050004,blues
blues.00035.au,132.51201923076923,64,0.08407783,0.4853493,0.003734631,0.0015834967,-0.15481824,0.33363768,0.2775415,0.2789498,0.35597354,0.38200632,0.43777186,0.43091306,0.39460605,0.41570926,0.41666144,0.45792973,0.49592352,0.33370525,0.2755634,0.25810394,0.3311743,0.3096864,0.35171887,0.35618874,0.2983863,0.30831954,0.2987831,0.30280662,0.35857043,0.25735056,-225.28763,177.03793,-7.1897497,46.987938,-9.82917,8.13954,21.941128,-21.284983,13.636532,-0.25238654,-12.641305,2.6996787,-14.844888,605.4815973786341,1983.612174157553,1962.609124223113,7708.88671875,27.884292884873847,14.656483907485766,20.17877648281356,22.570473280790768,20.725406904518028,19.429196706280575,66.31755393780621,5.017028580076464,4.633952539079083,4.773435046533386,4.745521615115541,4.057341132235112,3.3040513566061733,4.669528081389317,57.200547902081794,32.67189570198303,41.41931777636641,43.56828787647561,35.84670684677765,32.31608995993784,77.18834997797606,6.965264e-07,0.001229988,0.74386555,6.5694537,0.24394676,0.18742752,6.5259924,44.365326,0.8916559,0.74386555,blues
blues.00036.au,147.65625,74,0.12212509,0.7228831,0.003455586,0.001335525,-0.19616707,0.42956161,0.33524066,0.23751675,0.22224501,0.24643934,0.37238863,0.5187468,0.37917292,0.2995952,0.29283902,0.3324447,0.37602234,0.32847413,0.34822494,0.25342035,0.25936395,0.25317547,0.30157757,0.40152335,0.289409,0.25944358,0.27523157,0.32582852,0.3801459,0.29517025,-244.50224,160.66534,3.4937627,44.517723,-0.59509134,9.8343,20.48867,-17.813942,6.7531614,-5.547308,-20.054724,-5.885825,-18.892923,496.66099217307726,1814.6699162952941,1607.1405267973134,7665.8203125,29.674083820632244,16.09027356594455,22.66414198183004,21.858106587779954,21.179750080488457,20.909125139848953,63.80527908204037,5.7214953887619995,4.666478131687252,5.230507399890981,4.7941026829054545,3.8432640734382177,3.338216603239322,4.693879597730208,61.04514160313484,33.655000705430965,44.423529590537875,41.43065830231475,35.2688784682972,33.53867573335249,75.09974551231225,2.7869407e-07,0.0004509165,0.8729114,7.37376,0.20596334,0.15012501,8.614748,62.54746,0.9312413,0.8729114,blues
blues.00037.au,123.046875,58,0.039806765,0.41221467,0.0022452385,0.00022117022,-0.24666218,0.26084498,0.3679282,0.22068068,0.19989924,0.29410586,0.46172917,0.6548513,0.47714147,0.33487472,0.28212568,0.25424302,0.2511139,0.27601582,0.3692147,0.21584858,0.21492843,0.28339332,0.2878167,0.36836845,0.26579338,0.26365328,0.30252776,0.31390965,0.31219712,0.28478134,-359.28223,132.06111,13.662505,35.271297,10.077548,12.465789,20.785028,-3.9280152,8.284365,2.543743,-8.007789,1.3576593,-8.748092,595.0725677405519,1613.8661257136944,1663.4077943484845,7062.890625,26.745219989880454,16.788170759005627,20.641740225235164,23.647192521682882,23.368603916263535,22.54992829314282,61.05341172231682,5.843176127675176,5.0408213655911664,6.007372035901767,6.282173318927244,5.1413250477762364,5.1132969486349875,6.8235698885409235,58.98033358487439,35.22476090692578,40.121875692817234,49.01447359992257,40.59832437902979,38.76998854717165,76.29024709641477,8.610121e-07,0.0012687766,1.4083408,16.385645,0.24071974,0.1550536,1.3481699,17.380621,0.9057931,1.4083408,blues
blues.00039.au,114.84375,55,0.05771467,0.7677588,0.0014774707,0.00032890064,-0.12947117,0.44995973,0.43048984,0.35555062,0.3144961,0.32791325,0.42966938,0.54539037,0.38923517,0.30788583,0.32168445,0.38324502,0.37417015,0.38898697,0.3817163,0.3105562,0.29025072,0.26583916,0.2812151,0.3894203,0.26621014,0.25768697,0.2633839,0.35384995,0.31873602,0.3172077,-328.60614,137.2266,26.161936,28.097088,5.1149297,13.008927,19.269001,-4.435232,1.971659,-4.832939,-12.322005,-5.9649377,-12.549501,680.4858808021996,1613.3792004456584,1811.5081102007457,8010.3515625,29.451424458883434,16.249950845957507,21.01356016334804,20.655711988899917,20.533992094949973,19.497297546132998,59.036205563634816,5.540132137508318,5.225301057043803,5.621011817612191,4.878437779933505,4.032534668035663,3.6451470227774108,6.504120447429362,52.11306954286937,35.17748584837587,46.32844589635434,38.92912062382999,34.39383330850424,30.98832115726803,74.0836378698997,4.344837e-07,0.00042688046,0.97976094,11.771349,0.19117604,0.13196202,1.9607009,22.387646,0.7682048,0.97976094,blues
blues.00038.au,87.5926906779661,33,0.092971005,0.5889951,0.0036093234,0.0013431482,-0.15816775,0.3987194,0.23194969,0.19729191,0.2883817,0.4058226,0.41007242,0.37722564,0.3877571,0.4447595,0.45617682,0.48235306,0.5281355,0.3830318,0.26567274,0.22130662,0.2715682,0.35861397,0.3113228,0.29979706,0.30168933,0.35824838,0.3225997,0.3169626,0.34128296,0.28812677,-240.45123,161.09882,0.22325726,51.5541,-2.9882479,12.978303,21.489359,-21.816637,10.580711,-0.56292874,-7.6185975,3.48175,-19.143232,735.5352533958264,2030.6875168874394,2015.212449389103,8225.68359375,28.004188583740113,17.66130501377999,20.037928261766744,21.66066370608908,21.31068666486838,20.34656885893371,67.16621684371722,5.466141755015905,4.721888849341981,4.674219387133194,4.647257026599323,4.084035710547215,3.3890796426345697,4.63317284258304,56.84626154767071,37.330129324216294,39.08633661423132,44.05524907875762,36.35929543753281,31.408161017687547,78.85338267271683,1.7214386e-07,0.0001332862,0.938014,9.469676,0.1944384,0.19069684,6.2994175,47.752033,0.9161544,0.938014,blues
blues.00042.au,60.09265988372093,29,0.036235,0.29174566,0.0032369802,0.0014080101,-0.400234,0.20683697,0.57164794,0.5850584,0.47141388,0.36408648,0.39924625,0.45909652,0.49174094,0.4590547,0.45843837,0.47504842,0.4589665,0.53879434,0.31439707,0.29346082,0.24367295,0.20170297,0.23842089,0.28258634,0.29708397,0.2803524,0.26935136,0.2862064,0.2730413,0.30367568,-226.5512,147.95245,-61.64437,82.41207,23.45611,15.645946,38.904335,-4.984113,25.146677,7.4545674,-2.9922528,4.0589833,-17.555548,490.31518316351895,2327.8895951219174,864.0524911583356,7385.888671875,11.854158778055208,12.381848016837111,17.900030611826956,19.492351209679896,21.04193122518947,18.732415060812627,65.68804565471282,3.0912339554222568,4.290882786639025,5.035461951802657,5.19073770101891,4.6337919262583895,3.296747546371138,2.887210508077904,28.408837284619032,34.813212624859545,37.10989291253919,46.80612120156269,37.28779225661933,30.996756016031178,74.89147891135997,3.256219e-07,0.00013354783,0.7776583,7.55215,0.12682831,0.43492627,2.2876165,14.755014,0.934103,0.7776583,blues
blues.00040.au,114.84375,55,0.02234481,0.29222268,0.006906128,0.0033167922,-0.14816855,0.18926199,0.46262136,0.51471734,0.4881445,0.49761075,0.41986585,0.37313986,0.43116197,0.5522726,0.6525721,0.59588563,0.46335045,0.41437882,0.2826468,0.3016579,0.26245746,0.307097,0.259456,0.24078126,0.24309842,0.27646163,0.29158336,0.29159883,0.24995533,0.23521157,-192.31386,178.17834,-66.021805,87.97641,12.026198,3.1178014,32.82228,-12.695025,17.302942,-3.8512235,-4.6535044,7.897099,-17.190237,490.7939567566907,2316.1993686216633,851.4525016606898,8419.482421875,10.492824677095584,10.573383038684852,16.735731679231645,17.13619851537468,17.270374742068174,17.039176263948946,67.12713348452841,2.6554278733576058,3.290336379558556,4.138479284398003,4.568297883569962,3.762238359608141,3.319305007084703,3.169801031264079,27.61632952763196,25.61812760148231,42.52986528012343,35.47373703203719,30.37309967897121,30.08144324521877,73.99491296749979,2.9986077e-07,3.640403e-05,0.8731916,6.6490064,0.17203724,0.40762836,3.395202,17.52824,1.0379941,0.8731916,blues
